record_id,language,chapter_id,chapter_title,dialogue,length_chars,length_words,dialogue_id,character,speaker,speaker_confidence,attribution_method,emotion,emotion_score,polarity,subjectivity,affect_method
en_ch10_dlg0024,en,10,CHAPTER X,"said the little prince firmly. - Exact. We must demand of each one what each one can give,",90,18,D000123,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch10_dlg0025,en,10,CHAPTER X,Then my sunset?,15,3,D000124,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch10_dlg0026,en,10,CHAPTER X,When will it be?,16,4,D000125,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch10_dlg0027,en,10,CHAPTER X,"hem! Hem! It will be, towards-towards-it will be this evening towards seven forty! And you will see how well I am obeyed.",121,22,D000126,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch10_dlg0028,en,10,CHAPTER X,"I have nothing more to do here,",31,7,D000127,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch10_dlg0029,en,10,CHAPTER X,"Do not go,",10,3,D000128,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0030,en,10,CHAPTER X,But there is no one to judge!,29,7,D000129,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0031,en,10,CHAPTER X,"We do not know,",15,4,D000130,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch10_dlg0032,en,10,CHAPTER X,"said the little prince, who bent down to glance at the other side of the planet. There's no one there either—",109,21,D000131,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0033,en,10,CHAPTER X,"replied the king. This is the most difficult. It is much more difficult to judge oneself than to judge others. If you manage to judge yourself well, it is because you are a true wise man.",187,36,D000132,king,king,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0034,en,10,CHAPTER X,"said the little prince,",23,4,D000133,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0035,en,10,CHAPTER X,"I do not need to live here. - Hem! Hem! Said the king,",54,13,D000134,king,king,0.65,keyword_rules,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
en_ch10_dlg0037,en,10,CHAPTER X,"do not like to condemn to death, and I believe I am going.",58,13,D000135,king,king,0.55,previous_speaker_window,sadness,0.5,-1.0,0.55,multilingual_lexicon_character_context_v2
en_ch10_dlg0039,en,10,CHAPTER X,"If your majesty wished to be obeyed punctually,",47,8,D000136,king,king,0.55,previous_speaker_window,anger,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch10_dlg0040,en,10,CHAPTER X,"The king having replied nothing, the little prince hesitated at first, then, with a sigh, took the departure.",109,18,D000137,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0041,en,10,CHAPTER X,Um! Hum! Replied the king. Then I ... I order you to yawn and sometimes to ...,78,17,D000138,king,king,0.75,keyword_rules,anger,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch10_dlg0042,en,10,CHAPTER X,"Mostly ? """,10,3,D000139,king,king,0.7,sandwich_propagation,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch10_dlg0043,en,10,CHAPTER X,"Exact. We must demand of each one what each one can give, ""replied the king. Authority rests first on reason. If thou commandest thy people to go throw themselves into the sea, they shall make a revolution. I have the right to demand obedience because my orders are reasonable.",277,49,D000140,king,king,0.65,keyword_rules,curiosity,0.6667,0.0,0.7167,multilingual_lexicon_character_context_v2
en_ch10_dlg0044,en,10,CHAPTER X,"Y our sunset, you will have it. I will demand it. But I shall wait, in my science of the government, for the conditions to be favorable.",136,27,D000141,king,king,0.7,sandwich_propagation,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
en_ch10_dlg0045,en,10,CHAPTER X,"Hem! Hem! Replied the king, who at first consulted a large calendar, ""hem! Hem! It will be, towards-towards-it will be this evening towards seven forty! And you will see how well I am obeyed.",191,34,D000142,king,king,0.65,keyword_rules,curiosity,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
en_ch10_dlg0046,en,10,CHAPTER X,Minister of what?,17,3,D000143,king,king,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch10_dlg0047,en,10,CHAPTER X,Of ... of Justice!,18,4,D000144,king,king,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch10_dlg0048,en,10,CHAPTER X,"Oh ! But I have already seen, ""said the little prince, who bent down to glance at the other side of the planet. There's no one there either— ""You will judge yourself, then, "" replied the king. This is the most difficult. It is much more difficult to judge oneself than to judge others. If you manage to judge yourself well, it is because you are a true wise man.",362,70,D000145,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch10_dlg0049,en,10,CHAPTER X,"Hem! Hem! Said the king, ""I believe that on my planet there is somewhere an old rat. I hear it at night. You can judge that old rat. You will condemn him to death from time to time. So his life will depend on your righteousness. But you will pardon it every time to save it. There is only one.",293,60,D000146,king,king,0.65,keyword_rules,sadness,0.3333,-1.0,0.5833,multilingual_lexicon_character_context_v2
en_ch11_dlg0000,en,11,CHAPTER XI,"Ah! Ah! Here is the visit of an admirer! Exclaimed the vanity from a distance as soon as he saw the little prince. For, for the conceited, other men are admirers.",162,31,D000147,conceited_man,conceited_man,0.75,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch11_dlg0001,en,11,CHAPTER XI,said the little prince. You have a funny hat.,45,9,D000148,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch11_dlg0002,en,11,CHAPTER XI,"replied the conceited. It is to greet when I am acclaimed. Unfortunately it never passes anybody here. - Ah yes ? Said the little prince, who did not understand.",161,29,D000149,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch11_dlg0003,en,11,CHAPTER XI,advised the conceited man. The little prince struck his hands against each other. The conceited man modestly saluted his hat.,125,20,D000150,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch11_dlg0004,en,11,CHAPTER XI,"said the little prince to himself. And he began again to strike his hands one against the other. The conceited man began to salute, raising his hat. After five minutes of exercise the little prince got tired of the monotony of the game:",236,43,D000151,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch11_dlg0006,en,11,CHAPTER XI,But the vain did not hear it. Vainites never hear anything but praise.,70,13,D000152,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch11_dlg0007,en,11,CHAPTER XI,"I admire you,",13,3,D000153,conceited_man,conceited_man,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch11_dlg0008,en,11,CHAPTER XI,but how can that interest you?,30,6,D000154,conceited_man,conceited_man,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch11_dlg0009,en,11,CHAPTER XI,"The grown-ups are decidedly bizarre,",36,5,D000155,conceited_man,conceited_man,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch11_dlg0010,en,11,CHAPTER XI,"Ah yes ? Said the little prince, who did not understand.",56,11,D000156,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch11_dlg0011,en,11,CHAPTER XI,What does it mean to admire?,28,6,D000157,conceited_man,conceited_man,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch11_dlg0012,en,11,CHAPTER XI,"To admire means to recognize that I am the most beautiful, the best dressed, the richest and the most intelligent man on the planet.",132,24,D000158,conceited_man,conceited_man,0.65,keyword_rules,joy,1.0,1.0,0.75,multilingual_lexicon_character_context_v2
en_ch11_dlg0013,en,11,CHAPTER XI,But you're alone on your planet!,32,6,D000159,conceited_man,conceited_man,0.7,sandwich_propagation,sadness,1.0,-1.0,0.65,multilingual_lexicon_character_context_v2
en_ch11_dlg0014,en,11,CHAPTER XI,Make me this pleasure. Admire me anyway!,40,7,D000160,conceited_man,conceited_man,0.65,keyword_rules,joy,1.0,0.0,0.85,multilingual_lexicon_character_context_v2
en_ch12_dlg0000,en,12,CHAPTER XII,"What are you doing here ? He said to the drinker, whom he found installed in silence before a collection of empty bottles and a collection of full bottles.",155,29,D000161,little_prince,little_prince,0.6,chapter_dominance,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch12_dlg0001,en,12,CHAPTER XII,"replied the drinker, with a lugubrious air.",43,7,D000162,little_prince,little_prince,0.6,chapter_dominance,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch12_dlg0002,en,12,CHAPTER XII,Asked the little prince.,24,4,D000163,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch12_dlg0003,en,12,CHAPTER XII,"replied the drinker. - To forget what? Inquired the little prince, who already pitied him.",90,15,D000164,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch12_dlg0004,en,12,CHAPTER XII,"confessed the drinker, lowering his head.",41,6,D000165,little_prince,little_prince,0.7,sandwich_propagation,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch12_dlg0005,en,12,CHAPTER XII,"Shame on you to drink! Finished the drinker, who locked himself up in silence. And the little prince left, puzzled.",115,20,D000166,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch12_dlg0006,en,12,CHAPTER XII,"To forget what? Inquired the little prince, who already pitied him.",67,11,D000167,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0001,en,13,CHAPTER XIII,Five hundred million of what?,29,5,D000168,businessman,businessman,0.6,chapter_dominance,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0002,en,13,CHAPTER XIII,"Repeated the little prince, who, in his life, had never renounced a question once he had asked it. The businessman raised his head:",131,23,D000169,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0003,en,13,CHAPTER XIII,The businessman understood that there was no hope of peace:,59,10,D000170,businessman,businessman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0004,en,13,CHAPTER XIII,Ah! stars ? - That's right. Stars.,34,7,D000171,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0005,en,13,CHAPTER XIII,"- Five hundred and one million six hundred and twenty-two thousand seven hundred and thirty-one. I am serious, I am precise.",124,21,D000172,businessman,businessman,0.7,sandwich_propagation,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch13_dlg0006,en,13,CHAPTER XIII,- What do I do with it? - Yes. - Nothing. I own them. - You got the stars? - Yes.,81,21,D000173,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch13_dlg0007,en,13,CHAPTER XIII,- Kings do not possess. They,28,6,D000174,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0008,en,13,CHAPTER XIII,over. It is very different.,27,5,D000175,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0009,en,13,CHAPTER XIII,- It's good for me to be rich.,30,8,D000176,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
en_ch13_dlg0010,en,13,CHAPTER XIII,"- To buy other stars, if someone finds them.",44,9,D000177,businessman,businessman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0012,en,13,CHAPTER XIII,How can one possess the stars?,30,6,D000178,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0013,en,13,CHAPTER XIII,he reasoned a little like my drunkard.,38,7,D000179,drunkard,drunkard,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch13_dlg0014,en,13,CHAPTER XIII,"Then they belong to me, for I thought of it first.",50,11,D000180,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.3,multilingual_lexicon_character_context_v2
en_ch13_dlg0015,en,13,CHAPTER XIII,"That is true,",13,3,D000181,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0016,en,13,CHAPTER XIII,The little prince was not satisfied yet.,40,7,D000182,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0017,en,13,CHAPTER XIII,"I, if I possess a flower, can pluck my flower and carry it away. But you cannot pick the stars!",95,20,D000183,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0018,en,13,CHAPTER XIII,- What does it mean ?,21,6,D000184,rose,rose,0.55,previous_speaker_window,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
en_ch13_dlg0020,en,13,CHAPTER XIII,thought the little prince. It's pretty poetic. But it is not very serious.,74,13,D000185,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch13_dlg0022,en,13,CHAPTER XIII,"have a flower that I water every day. I have three volcanoes that I shake every week. For I also sweep away the extinct one. We never know. It is useful to my volcanoes, and it is useful to my flower, that I possess them. But you are not useful to the stars ...",261,54,D000186,rose,rose,0.65,keyword_rules,love,0.3333,0.0,0.5833,multilingual_lexicon_character_context_v2
en_ch13_dlg0023,en,13,CHAPTER XIII,"The grown-ups are definitely quite extraordinary,",49,6,D000187,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
en_ch13_dlg0024,en,13,CHAPTER XIII,Three and two are five. Five and seven twelve. Twelve and three. Hello. Fifteen and ninety-two. Twenty-two and six-eight. No time to turn it back on. Twenty-six and five thirty-one. Phew! So it's five hundred one million six hundred twenty-two thousand seven hundred and thirty-one.,282,45,D000188,rose,rose,0.55,previous_speaker_window,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
en_ch13_dlg0025,en,13,CHAPTER XIII,"Hey? You're still here ? Five hundred a million ... I do not know ... I have so much work! I am serious, I do not amuse myself with nonsense! Two and five ...",158,34,D000189,rose,rose,0.55,previous_speaker_window,curiosity,0.6,0.0,0.59,multilingual_lexicon_character_context_v2
en_ch13_dlg0026,en,13,CHAPTER XIII,"Five hundred million of what? ""Repeated the little prince, who, in his life, had never renounced a question once he had asked it.",129,23,D000190,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch13_dlg0027,en,13,CHAPTER XIII,"Millions of what? """,19,4,D000191,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
